6,-24136,1688453723796008
6,26605,1688453723911862
6,-29086,1688453724021064
6,23893,1688453724131064
6,-15154,1688453724241072
6,-24278,1688453724349595
6,-11362,1688453724461056
6,-7834,1688453724571397
6,19503,1688453724681064
6,25630,1688453724791366
6,-2961,1688453724901072
6,-18514,1688453725011064
6,26957,1688453725122543
6,-15089,1688453725231064
6,24966,1688453725341366
6,20265,1688453725451354
6,11957,1688453725561366
6,30790,1688453725671092
6,22755,1688453725781064
6,-756,1688453725892231
6,461,1688453726001052
6,1988,1688453726111366
6,18841,1688453726221366
6,-23388,1688453726331060
6,21285,1688453726441052
6,17695,1688453726551072
6,13274,1688453726658856
6,-26604,1688453726771390
6,-9916,1688453726881433
6,26218,1688453726991362
6,22417,1688453727101374
6,22273,1688453727211068
6,-9944,1688453727320280
6,5575,1688453727427957
6,122,1688453727541064
6,10619,1688453727651362
6,2346,1688453727761056
6,24986,1688453727871056
6,30110,1688453727981064
6,23270,1688453728091060
6,-11793,1688453728201060
6,13950,1688453728311091
6,-20275,1688453728421052
6,-17826,1688453728531052
6,-20839,1688453728641052
6,-19684,1688453728751052
6,6071,1688453728861052
6,9831,1688453728971052
6,-16263,1688453729081064
6,-18711,1688453729191064
6,16439,1688453729301064
6,5894,1688453729411374
6,9066,1688453729521060
6,-29828,1688453729631052
6,20591,1688453729741390
6,-16267,1688453729851385
6,-22780,1688453729961370
6,4161,1688453730071056
6,-6916,1688453730181068
6,15789,1688453730291068
6,-24596,1688453730401052
6,24686,1688453730511358
6,30887,1688453730621060
6,-8096,1688453730731358
6,15046,1688453730841060
6,12855,1688453730951060
6,478,1688453731061068
6,21344,1688453731171362
6,-8841,1688453731281060
6,7107,1688453731391382
6,-26792,1688453731501366
6,-25490,1688453731611096
6,7080,1688453731721072
6,-8322,1688453731831106
6,-868,1688453731941052
6,21800,1688453732051064
6,7697,1688453732161064
6,-8992,1688453732271072
6,32364,1688453732381103
6,8645,1688453732491103
6,-14543,1688453732601366
6,19875,1688453732711366
6,26306,1688453732821370
6,-23713,1688453732931370
6,32313,1688453733041298
6,25781,1688453733151076
6,8387,1688453733261443
6,-29314,1688453733370062
6,-2619,1688453733479244
6,-2556,1688453733591064
6,-22839,1688453733701366
6,-24707,1688453733811103
6,26695,1688453733921362
6,15217,1688453734031859
6,-10104,1688453734141064
6,-30269,1688453734251366
6,7221,1688453734361298
6,12311,1688453734471389
6,16575,1688453734581099
6,24473,1688453734691060
6,-21663,1688453734797446
6,-27522,1688453734911064
6,23848,1688453735021362
6,-22761,1688453735131306
