5,-9353,1688453723763124
5,-5865,1688453723871378
5,-12915,1688453723981064
5,20315,1688453724091064
5,4678,1688453724200360
5,23321,1688453724311366
5,-15557,1688453724421095
5,12851,1688453724531298
5,-6085,1688453724641064
5,13986,1688453724751072
5,21312,1688453724862537
5,22452,1688453724971064
5,13592,1688453725081060
5,19225,1688453725191294
5,14775,1688453725301052
5,2888,1688453725411072
5,-27595,1688453725521105
5,-18915,1688453725631106
5,-25431,1688453725741101
5,1273,1688453725851374
5,-17254,1688453725961052
5,-25989,1688453726071080
5,-28693,1688453726181072
5,-5285,1688453726291060
5,-32380,1688453726401052
5,1886,1688453726511358
5,-31584,1688453726621060
5,-9394,1688453726731096
5,155,1688453726841060
5,-21482,1688453726951068
5,-6424,1688453727061064
5,-22667,1688453727171366
5,-20333,1688453727281362
5,14912,1688453727391139
5,13622,1688453727501064
5,-17039,1688453727611068
5,-8902,1688453727721056
5,31775,1688453727831056
5,3570,1688453727941105
5,9007,1688453728051060
5,-10673,1688453728161060
5,22042,1688453728271060
5,-26451,1688453728381052
5,-26210,1688453728491090
5,14514,1688453728601052
5,-10577,1688453728711048
5,-1336,1688453728821052
5,31267,1688453728931052
5,-5714,1688453729041072
5,-23423,1688453729151060
5,-27596,1688453729261064
5,-6238,1688453729371064
5,32379,1688453729481060
5,-8914,1688453729591157
5,2209,1688453729701056
5,-24512,1688453729811068
5,8735,1688453729921068
5,25205,1688453730031056
5,-17280,1688453730139783
5,-28283,1688453730251390
5,24567,1688453730361307
5,31053,1688453730471076
5,-5562,1688453730581060
5,31888,1688453730691072
5,-18068,1688453730801060
5,5296,1688453730911060
5,-25924,1688453731021378
5,-7782,1688453731131060
5,8197,1688453731241072
5,20132,1688453731351060
5,6973,1688453731461060
5,28071,1688453731571317
5,-20029,1688453731681362
5,14809,1688453731791402
5,17526,1688453731901441
5,5260,1688453732011073
5,-31332,1688453732121064
5,12133,1688453732230531
5,968,1688453732341060
5,20302,1688453732451060
5,-5974,1688453732561167
5,18944,1688453732671060
5,28290,1688453732781064
5,-19822,1688453732891072
5,25662,1688453733001072
5,-17487,1688453733109957
5,-5699,1688453733221366
5,6383,1688453733331115
5,-4281,1688453733441366
5,16700,1688453733551064
5,-12475,1688453733661068
5,18522,1688453733771056
5,-17209,1688453733881095
5,15248,1688453733991064
5,-21436,1688453734101076
5,10405,1688453734211064
5,-16054,1688453734321072
5,720,1688453734431052
5,10805,1688453734541108
5,18573,1688453734651060
5,24804,1688453734761378
5,11176,1688453734871453
5,-7049,1688453734981068
5,-20475,1688453735091056
5,-8273,1688453735201060
5,25561,1688453735311060
5,-25788,1688453735421358
5,12445,1688453735531064
5,24510,1688453735641076
5,-12109,1688453735751064
5,20413,1688453735862211
5,-31629,1688453735971362
5,32430,1688453736081060
5,9906,1688453736191068
5,23384,1688453736302021
5,-18698,1688453736411064
5,-10947,1688453736521064
5,19899,1688453736631064
5,21283,1688453736741064
5,21170,1688453736851064
5,6639,1688453736961064
5,-14161,1688453737071064
5,-32035,1688453737181064
5,-32462,1688453737291060
5,21716,1688453737401409
5,25182,1688453737510354
5,-16020,1688453737621119
5,345,1688453737731385
5,28297,1688453737841056
5,23013,1688453737951068
5,9964,1688453738061072
5,20210,1688453738171064
5,14530,1688453738281288
5,-5715,1688453738391064
5,28316,1688453738501134
5,-11294,1688453738611060
5,60,1688453738721068
5,-14579,1688453738831060
5,26783,1688453738941060
5,-21911,1688453739049322
5,4279,1688453739161072
5,-29960,1688453739271303
5,-8027,1688453739381068
5,-27966,1688453739491068
5,16719,1688453739601072
5,-28822,1688453739711064
5,5398,1688453739821370
5,18474,1688453739931064
5,7129,1688453740041064
5,29174,1688453740151064
5,-19273,1688453740261064
5,6378,1688453740371127
5,679,1688453740481060
5,15764,1688453740591060
5,1275,1688453740701060
5,29909,1688453740811060
5,-29745,1688453740921060
5,21853,1688453741031068
5,19716,1688453741141064
5,7688,1688453741251064
5,11128,1688453741361064
5,26117,1688453741471060
5,12842,1688453741581072
5,-11794,1688453741691064
5,6814,1688453741801060
5,14768,1688453741911052
5,8831,1688453742021358
5,12464,1688453742131362
5,-25821,1688453742241068
5,-31302,1688453742351072
5,-10400,1688453742461064
5,3430,1688453742571072
5,-18585,1688453742681060
5,-27590,1688453742791064
5,28836,1688453742901559
5,-21064,1688453743011072
5,2478,1688453743121060
5,-16025,1688453743231068
5,-238,1688453743341052
5,10340,1688453743452306
5,-21968,1688453743561382
5,-31226,1688453743671390
5,-576,1688453743781072
5,-17568,1688453743891064
5,8672,1688453744001068
5,23593,1688453744111064
5,-15458,1688453744221554
5,-10630,1688453744331064
5,24468,1688453744441064
5,31907,1688453744551060
5,-22187,1688453744661068
5,-14930,1688453744771060
5,23158,1688453744881056
5,-7606,1688453744991362
5,-30825,1688453745101072
5,-7085,1688453745211082
5,-220,1688453745321544
5,5589,1688453745431072
5,-2607,1688453745541060
5,-26752,1688453745652233
5,14665,1688453745761064
5,31791,1688453745871382
5,18433,1688453745981064
5,32265,1688453746091068
5,-10334,1688453746201056
5,28455,1688453746311056
5,26932,1688453746422005
5,-23102,1688453746531064
5,-12364,1688453746641072
5,28230,1688453746752269
5,21996,1688453746861422
5,-2051,1688453746971068
5,-21163,1688453747081064
5,6665,1688453747191190
5,20403,1688453747301064
5,-23112,1688453747411079
5,21489,1688453747521064
5,-11546,1688453747631060
5,12376,1688453747741068
5,-30452,1688453747851416
5,7663,1688453747961183
5,-31855,1688453748071068
5,24335,1688453748181056
5,24836,1688453748291056
5,17996,1688453748401052
5,25837,1688453748511056
5,-25806,1688453748621056
5,21896,1688453748731056
5,-14027,1688453748841060
5,8567,1688453748951060
5,14810,1688453749061060
5,-19698,1688453749171060
5,-19622,1688453749281060
5,-12603,1688453749391071
5,32622,1688453749501072
5,-10438,1688453749611418
5,3171,1688453749721068
5,-20769,1688453749831072
5,-1220,1688453749941052
5,5089,1688453750051115
5,5402,1688453750161052
5,1354,1688453750271064
5,3848,1688453750381197
5,30765,1688453750491076
5,-10291,1688453750599636
5,9885,1688453750711052
5,9377,1688453750819548
5,6182,1688453750929610
5,-7644,1688453751041381
5,17040,1688453751151386
5,19725,1688453751261068
5,-23705,1688453751371064
5,15245,1688453751481064
5,23190,1688453751591119
5,-25632,1688453751701072
5,30146,1688453751811064
5,-9383,1688453751921064
5,-3521,1688453752031060
5,-21641,1688453752141064
5,-28818,1688453752251060
5,-32419,1688453752361362
5,27092,1688453752471366
5,-8611,1688453752581540
5,-27147,1688453752691076
5,6064,1688453752801068
5,-29091,1688453752911056
5,-3023,1688453753022175
5,-1521,1688453753131064
5,20657,1688453753241796
5,20371,1688453753351052
5,-5698,1688453753461068
5,-15606,1688453753571064
5,15263,1688453753681052
5,16103,1688453753791052
5,-30477,1688453753899361
5,-12580,1688453754011161
5,23562,1688453754121826
5,18864,1688453754231072
5,4489,1688453754341064
5,-24754,1688453754451068
5,-11806,1688453754559582
5,-8913,1688453754671052
5,13405,1688453754782104
5,-1221,1688453754891064
5,-25592,1688453755001072
5,-13443,1688453755111060
5,-6244,1688453755221060
5,24111,1688453755331052
