1,-14045,1688453657934885
1,19304,1688453658043330
1,-29260,1688453658157430
1,-16064,1688453658271060
1,4991,1688453658381088
1,20065,1688453658491068
1,-9962,1688453658601060
1,7839,1688453658711048
1,-23003,1688453658821052
1,-19552,1688453658931350
1,-16310,1688453659041060
1,-10061,1688453659151068
1,2969,1688453659261064
1,11271,1688453659371048
1,8512,1688453659481340
1,-28518,1688453659591370
1,-13213,1688453659701060
1,-27966,1688453659811060
1,3395,1688453659921060
1,3848,1688453660031060
1,5767,1688453660141060
1,15103,1688453660251222
1,9924,1688453660361064
1,-29183,1688453660471064
1,-10700,1688453660581064
1,29255,1688453660691064
1,8354,1688453660801064
1,-14605,1688453660911093
1,-26220,1688453661018220
1,-13188,1688453661131362
1,-11618,1688453661241092
1,22586,1688453661351095
1,-19546,1688453661461072
1,-14524,1688453661571362
1,-24598,1688453661681095
1,24013,1688453661791072
1,29106,1688453661901346
1,15612,1688453662011060
1,13001,1688453662121092
1,-20054,1688453662231052
1,-24315,1688453662341052
1,-12551,1688453662451256
1,-5008,1688453662561346
1,-11314,1688453662671350
1,18600,1688453662781060
1,-2757,1688453662891072
1,-24760,1688453663001076
1,-6876,1688453663111064
1,-13782,1688453663219045
1,7855,1688453663331366
1,24350,1688453663441064
1,23439,1688453663551072
1,308,1688453663661072
1,13337,1688453663771064
1,-24753,1688453663881097
1,-220,1688453663991370
1,5742,1688453664101060
1,-1980,1688453664211366
1,-17780,1688453664321091
1,-10984,1688453664431076
1,22838,1688453664541072
1,-23269,1688453664651096
1,-9161,1688453664761362
1,-10517,1688453664871064
1,17093,1688453664981099
1,32377,1688453665091060
1,-10789,1688453665201060
1,29982,1688453665311362
1,5540,1688453665421092
1,-2696,1688453665531362
1,11043,1688453665641362
1,-19502,1688453665751072
1,7850,1688453665861088
1,-9399,1688453665971072
1,11954,1688453666081366
1,-14726,1688453666191064
1,6794,1688453666301060
1,-14611,1688453666411294
1,23361,1688453666521068
1,2662,1688453666631060
1,-22027,1688453666741066
