2,-30727,1688453723786960
2,-14791,1688453723931076
2,14843,1688453724041064
2,-17707,1688453724151060
2,-6264,1688453724259573
2,-7292,1688453724371064
2,11842,1688453724481056
2,6673,1688453724591064
2,-28202,1688453724701064
2,23108,1688453724811127
2,29972,1688453724921354
2,2300,1688453725031374
2,-4345,1688453725141076
2,-6973,1688453725251052
2,11658,1688453725361076
2,12607,1688453725471076
2,-29281,1688453725581072
2,-16534,1688453725689314
2,-22648,1688453725801064
2,-14742,1688453725911379
2,-20037,1688453726021052
2,-29643,1688453726131076
2,10277,1688453726239600
2,-20861,1688453726349989
2,-6728,1688453726461362
2,-11912,1688453726571060
2,-24229,1688453726681076
2,-4683,1688453726791068
2,-19468,1688453726901072
2,-17283,1688453727011072
2,7307,1688453727119608
2,20595,1688453727231060
2,-29609,1688453727341060
2,-21242,1688453727451072
2,29535,1688453727561068
2,12392,1688453727671083
2,12463,1688453727781092
2,-32167,1688453727889728
2,16712,1688453728001378
2,-16314,1688453728111068
2,-7671,1688453728223540
2,1172,1688453728331052
2,22105,1688453728441052
2,5168,1688453728551052
2,-18015,1688453728661052
2,1854,1688453728771052
2,805,1688453728881052
2,-5068,1688453728991052
2,-2019,1688453729101064
2,28365,1688453729211064
2,-26934,1688453729321064
2,-10770,1688453729431068
2,25725,1688453729541362
2,10164,1688453729651052
2,268,1688453729761072
2,-6251,1688453729871072
2,-32722,1688453729981072
2,10950,1688453730091056
2,15074,1688453730201394
2,-12699,1688453730311060
2,-8426,1688453730421052
2,-26438,1688453730531068
2,21507,1688453730641100
2,29604,1688453730751100
2,9165,1688453730861504
2,-4734,1688453730971402
2,-20822,1688453731081060
2,-11991,1688453731191072
2,-24981,1688453731301060
2,22324,1688453731411072
2,1567,1688453731521072
2,16268,1688453731631366
2,-1418,1688453731741060
2,21928,1688453731851060
2,4656,1688453731961052
2,-328,1688453732071065
2,14375,1688453732181064
2,-1804,1688453732291060
2,-27319,1688453732401060
2,-19954,1688453732511399
2,-9732,1688453732621068
2,31493,1688453732731072
2,3133,1688453732841068
2,14568,1688453732951068
2,-17403,1688453733059627
2,-8805,1688453733171056
2,11147,1688453733281068
2,-24566,1688453733391076
2,-5938,1688453733501068
2,27071,1688453733611116
2,-58,1688453733721072
2,-10884,1688453733831362
2,10040,1688453733941072
2,101,1688453734051072
2,28467,1688453734161064
2,16252,1688453734271068
2,821,1688453734381060
2,-20257,1688453734491072
2,-2014,1688453734599325
2,21810,1688453734711060
2,-5098,1688453734821064
2,-13417,1688453734931064
2,10640,1688453735041072
2,960,1688453735151374
2,-10545,1688453735260701
2,11617,1688453735371362
2,-30802,1688453735481068
2,25587,1688453735591076
2,30136,1688453735701064
2,-20333,1688453735811072
2,6404,1688453735921366
2,20966,1688453736029578
2,-19637,1688453736141155
2,-10656,1688453736251060
2,13001,1688453736361072
2,10515,1688453736471060
2,27794,1688453736581107
2,19426,1688453736691064
2,-28408,1688453736801119
2,-13616,1688453736911064
2,4672,1688453737021064
2,12285,1688453737131064
2,-3072,1688453737241068
2,-4407,1688453737351060
2,20495,1688453737461358
2,11002,1688453737571060
2,29297,1688453737681068
2,-25823,1688453737791540
2,21069,1688453737901052
2,-16270,1688453738011060
2,-3100,1688453738119686
2,21216,1688453738233755
2,-30614,1688453738341358
2,-551,1688453738451626
2,13964,1688453738561060
2,-22985,1688453738671072
2,9290,1688453738781060
2,-6695,1688453738891914
2,11685,1688453739001060
2,-26179,1688453739111103
2,22640,1688453739221536
2,29835,1688453739331064
2,-17679,1688453739441072
2,32557,1688453739551089
2,-31826,1688453739661378
2,-2381,1688453739771358
2,15244,1688453739881064
2,31680,1688453739991455
2,23347,1688453740101072
2,-2394,1688453740211064
2,-14074,1688453740321068
2,-25417,1688453740431060
2,5720,1688453740541060
2,22394,1688453740651056
2,-12942,1688453740761060
2,-22142,1688453740871060
2,1704,1688453740981072
2,-27544,1688453741091064
2,2257,1688453741201060
2,-25193,1688453741311131
2,-23992,1688453741421068
2,20749,1688453741531076
2,15512,1688453741641072
2,20375,1688453741751068
2,-1200,1688453741861052
2,14730,1688453741971370
2,-23428,1688453742081370
2,-16157,1688453742191068
2,-10250,1688453742301060
2,-23382,1688453742411068
2,22844,1688453742521052
2,6120,1688453742631366
2,9414,1688453742741362
2,7246,1688453742851800
2,-16259,1688453742961072
2,-2061,1688453743071068
2,-9672,1688453743181072
2,-20430,1688453743291092
2,-32217,1688453743401068
2,27712,1688453743511362
2,-18005,1688453743621060
2,-24208,1688453743731064
2,-14628,1688453743841072
2,22817,1688453743951064
2,26464,1688453744061072
2,32695,1688453744171479
2,-948,1688453744281064
2,574,1688453744391064
2,11253,1688453744501072
2,-8595,1688453744611072
2,-24948,1688453744721060
2,18512,1688453744831072
2,5006,1688453744941366
2,-6639,1688453745051060
2,3969,1688453745161068
2,-266,1688453745271362
2,-10762,1688453745381068
2,-3618,1688453745491068
2,6595,1688453745601052
2,-14012,1688453745711064
2,-28187,1688453745821382
2,-8647,1688453745931064
2,-18314,1688453746041072
2,6963,1688453746151060
2,-23634,1688453746261072
2,-29520,1688453746371056
2,-17830,1688453746481370
2,-28565,1688453746591068
2,-17004,1688453746701068
2,-24719,1688453746811370
2,-831,1688453746921072
2,-32126,1688453747031072
2,21407,1688453747139588
2,14909,1688453747251064
2,29106,1688453747361572
2,-2821,1688453747471072
2,-5662,1688453747581068
2,-20060,1688453747691072
2,15022,1688453747801378
2,-18038,1688453747911147
2,-3673,1688453748021064
2,14456,1688453748131056
2,20515,1688453748241063
2,31759,1688453748351056
2,5926,1688453748461056
2,15261,1688453748571056
2,-10200,1688453748681056
2,5619,1688453748791127
2,19060,1688453748901060
2,-26810,1688453749011060
2,-22817,1688453749121060
2,16991,1688453749231060
2,19545,1688453749341234
2,31827,1688453749451068
2,-12072,1688453749561064
2,-25037,1688453749671064
2,-27924,1688453749781060
2,24238,1688453749891068
2,-3949,1688453750001052
2,-14406,1688453750111052
2,-4617,1688453750221358
2,15747,1688453750331406
2,-16156,1688453750441072
2,-16049,1688453750551066
2,-20263,1688453750661804
2,-6621,1688453750771307
2,12142,1688453750881064
2,-8183,1688453750991060
2,-21374,1688453751101366
2,17638,1688453751211056
2,14216,1688453751321072
2,-11372,1688453751431064
2,-5234,1688453751541094
2,-20583,1688453751651068
2,31688,1688453751761072
2,-26284,1688453751871064
2,29275,1688453751981068
2,29930,1688453752091072
2,4149,1688453752201064
2,28359,1688453752311386
2,-29129,1688453752421060
2,2771,1688453752531064
2,-7768,1688453752641068
2,13485,1688453752751064
2,-1214,1688453752861072
2,14375,1688453752971056
2,-2075,1688453753081362
2,8830,1688453753191366
2,23327,1688453753301052
2,-10692,1688453753411080
2,-21133,1688453753521076
2,-658,1688453753631068
2,26063,1688453753741083
2,-15542,1688453753851052
2,3161,1688453753961370
2,17549,1688453754071056
2,-14143,1688453754181068
2,28351,1688453754291064
2,9984,1688453754401060
2,1574,1688453754511812
2,-22266,1688453754621800
2,-14455,1688453754731792
2,-4497,1688453754841072
2,-22115,1688453754951072
2,8210,1688453755061068
2,-23691,1688453755171060
2,-16030,1688453755281060
2,32221,1688453755391052
